dod,female,kommun60,experiment,foddar,ett
0.1333333,0,2461,1,51,45
0.1578947,1,2461,1,51,38
0.2978723,0,2461,1,52,47
0.0625,1,2461,1,52,32
0.1081081,0,2461,1,53,37
0.0645161,1,2461,1,53,31
0.15,0,2461,1,54,40
0,1,2461,1,54,39
0.2121212,0,2461,1,55,33
0.1714286,1,2461,1,55,35
0.212766,0,2461,1,56,47
0.1578947,1,2461,1,56,38
0.1351351,0,2461,1,57,37
0.0689655,1,2461,1,57,29
0.4818182,0,2462,0,40,110
0.36,1,2462,0,40,125
0.4482759,0,2462,0,41,116
0.2209302,1,2462,0,41,86
0.472,0,2462,0,42,125
0.2857143,1,2462,0,42,126
0.4380165,0,2462,0,43,121
0.2539683,1,2462,0,43,126
0.42,0,2462,0,44,150
0.2403101,1,2462,0,44,129
0.3515625,0,2462,0,45,128
0.2040816,1,2462,0,45,147
0.2698413,0,2462,0,46,126
0.203125,1,2462,0,46,128
0.2828283,0,2462,0,47,99
0.2072072,1,2462,0,47,111
0.2295082,0,2462,0,48,122
0.214876,1,2462,0,48,121
0.3364486,0,2462,0,49,107
0.2117647,1,2462,0,49,85
0.375,0,2462,0,50,104
0.16,1,2462,0,50,100
0.2105263,0,2462,0,51,95
0.1619048,1,2462,0,51,105
0.1216216,0,2462,0,52,74
0.030303,1,2462,0,52,66
0.2149533,0,2462,0,53,107
0.0263158,1,2462,0,53,76
0.172043,0,2462,0,54,93
0.1415094,1,2462,0,54,106
0.1392405,0,2462,1,55,79
0.1666667,1,2462,1,55,66
0.1847826,0,2462,1,56,92
0.0555556,1,2462,1,56,72
0.1219512,0,2462,1,57,82
0.1386139,1,2462,1,57,101
0.5555556,0,2463,0,40,54
0.2272727,1,2463,0,40,66
0.5066667,0,2463,0,41,75
0.2741936,1,2463,0,41,62
0.3666667,0,2463,0,42,90
0.2741936,1,2463,0,42,62
0.4078947,0,2463,0,43,76
0.3116883,1,2463,0,43,77
0.375,0,2463,0,44,72
0.1818182,1,2463,0,44,77
0.4563107,0,2463,0,45,103
0.2794118,1,2463,0,45,68
0.3506494,0,2463,0,46,77
0.2727273,1,2463,0,46,66
0.2238806,0,2463,0,47,67
0.1694915,1,2463,0,47,59
0.2121212,0,2463,1,48,66
0.220339,1,2463,1,48,59
0.3661972,0,2463,1,49,71
0.1428571,1,2463,1,49,63
0.1372549,0,2463,1,50,51
0.3818182,1,2463,1,50,55
0.2045455,0,2463,1,51,44
0.1818182,1,2463,1,51,44
0.24,0,2463,1,52,50
0.0512821,1,2463,1,52,39
0.1842105,0,2463,1,53,38
0.1176471,1,2463,1,53,51
0.3111111,0,2463,1,54,45
0.031746,1,2463,1,54,63
0.2156863,0,2463,1,55,51
0.0178571,1,2463,1,55,56
0.1509434,0,2463,1,56,53
0.1025641,1,2463,1,56,39
0.2105263,0,2463,1,57,57
0.0769231,1,2463,1,57,39
0,0,2480,0,40,1
0,0,2480,0,42,1
0,0,2480,0,43,1
0,0,2480,0,44,1
0,1,2480,0,45,1
0,0,2480,1,51,1
0.5,0,2480,1,52,2
0,1,2480,1,53,1
0,1,2480,1,54,2
0,0,2480,1,55,1
0,0,2481,0,49,1
0.2777778,0,2482,,40,18
0.4545455,1,2482,,40,11
0.35,0,2482,,41,20
0.4166667,1,2482,,41,36
0.3809524,0,2482,,42,21
0.2916667,1,2482,,42,24
0.25,0,2482,,43,24
0.125,1,2482,,43,16
0.3243243,0,2482,,44,37
0.3333333,1,2482,,44,24
0.3333333,0,2482,,45,36
0.1176471,1,2482,,45,17
0.1111111,0,2482,,46,18
0.3181818,1,2482,,46,22
0.1794872,0,2482,,47,39
0.2391304,1,2482,,47,46
0.2037037,0,2482,,48,54
0.25,1,2482,,48,44
0.0555556,0,2482,,49,36
0.1428571,1,2482,,49,35
0.05,0,2482,,50,40
0.1025641,1,2482,,50,39
0.0526316,0,2482,,51,38
0.1052632,1,2482,,51,38
0.1756757,0,2482,,52,74
0.1929825,1,2482,,52,57
0.1060606,0,2482,,53,66
0.21875,1,2482,,53,64
0.2272727,0,2482,,54,66
0.075,1,2482,,54,80
0.1184211,0,2482,,55,76
0.0588235,1,2482,,55,68
0.1486486,0,2482,,56,74
0.0677966,1,2482,,56,59
0.0273973,0,2482,,57,73
0.0491803,1,2482,,57,61
0.4390244,0,2501,0,40,41
0.3,1,2501,0,40,40
0.3548387,0,2501,0,41,62
0.3166667,1,2501,0,41,60
0.4857143,0,2501,0,42,70
0.3137255,1,2501,0,42,51
0.18,0,2501,0,43,50
0.3142857,1,2501,0,43,70
0.2758621,0,2501,0,44,58
0.1692308,1,2501,0,44,65
0.2916667,0,2501,0,45,72
0.2028985,1,2501,0,45,69
0.25,0,2501,0,46,68
0.173913,1,2501,0,46,69
0.2244898,0,2501,1,47,49
0.0980392,1,2501,1,47,51
0.0612245,0,2501,1,48,49
0.2,1,2501,1,48,70
0.2280702,0,2501,1,49,57
0.2131148,1,2501,1,49,61
0.1666667,0,2501,1,50,60
0.0434783,1,2501,1,50,46
0.2222222,0,2501,1,51,54
0.2121212,1,2501,1,51,33
0.16,0,2501,1,52,50
0.047619,1,2501,1,52,42
0.1320755,0,2501,1,53,53
0.131579,1,2501,1,53,38
0.1428571,0,2501,1,54,42
0.025,1,2501,1,54,40
0.1190476,0,2501,1,55,42
0.0588235,1,2501,1,55,51
0.0714286,0,2501,1,56,28
0.0652174,1,2501,1,56,46
0.0697674,0,2501,1,57,43
0.0454545,1,2501,1,57,44
0.4264706,0,2502,0,40,136
0.2818792,1,2502,0,40,149
0.2972973,0,2502,0,41,148
0.2597403,1,2502,0,41,154
0.3936652,0,2502,0,42,221
0.2592593,1,2502,0,42,189
0.338403,0,2502,0,43,263
0.1981567,1,2502,0,43,217
0.3251029,0,2502,0,44,243
0.2405063,1,2502,0,44,237
0.3100437,0,2502,0,45,229
0.2466368,1,2502,0,45,223
0.3254902,0,2502,0,46,255
0.2251082,1,2502,0,46,231
0.2307692,0,2502,1,47,156
0.1886792,1,2502,1,47,159
0.2484472,0,2502,1,48,161
0.1328125,1,2502,1,48,128
0.1641791,0,2502,1,49,134
0.1590909,1,2502,1,49,132
0.1681416,0,2502,1,50,113
0.25,1,2502,1,50,124
0.1923077,0,2502,1,51,104
0.265625,1,2502,1,51,128
0.1333333,0,2502,1,52,120
0.1456311,1,2502,1,52,103
0.1512605,0,2502,1,53,119
0.1491228,1,2502,1,53,114
0.0833333,0,2502,1,54,96
0.14,1,2502,1,54,100
0.1219512,0,2502,1,55,123
0.1052632,1,2502,1,55,114
0.0810811,0,2502,1,56,111
0.0769231,1,2502,1,56,104
0.1272727,0,2502,1,57,110
0.0566038,1,2502,1,57,106
0.3518519,0,2503,0,40,54
0.2884615,1,2503,0,40,52
0.4310345,0,2503,0,41,58
0.3414634,1,2503,0,41,41
0.2222222,0,2503,0,42,27
0.3888889,1,2503,0,42,18
0.4615385,0,2503,0,43,13
0.2222222,1,2503,0,43,18
0.0909091,0,2503,0,44,11
0.2857143,1,2503,0,44,7
0.3333333,0,2503,0,45,6
0.2222222,1,2503,0,45,9
0.1818182,0,2503,0,46,11
0,1,2503,0,46,2
0.2641509,0,2503,0,47,53
0.1538462,1,2503,0,47,52
0.265625,0,2503,1,48,64
0.1090909,1,2503,1,48,55
0.2222222,0,2503,1,49,63
0.15,1,2503,1,49,40
0.0384615,0,2503,1,50,52
0.0731707,1,2503,1,50,41
0.1,0,2503,1,51,40
0.1764706,1,2503,1,51,51
0.1666667,0,2503,1,52,42
0.0652174,1,2503,1,52,46
0.1086956,0,2503,1,53,46
0.0714286,1,2503,1,53,28
0.2222222,0,2503,1,54,36
0.0689655,1,2503,1,54,29
0.1621622,0,2503,1,55,37
0.0465116,1,2503,1,55,43
0.0625,0,2503,1,56,32
0,1,2503,1,56,32
0.0645161,0,2503,1,57,31
0.0689655,1,2503,1,57,29
0.4622642,0,2505,0,40,106
0.2574258,1,2505,0,40,101
0.4107143,0,2505,0,41,112
0.3359375,1,2505,0,41,128
0.3172414,0,2505,0,42,145
0.2136752,1,2505,0,42,117
0.3687943,0,2505,0,43,141
0.2954545,1,2505,0,43,132
0.3742331,0,2505,0,44,163
0.2377049,1,2505,0,44,122
0.3354037,0,2505,0,45,161
0.2272727,1,2505,0,45,154
0.3602484,0,2505,0,46,161
0.2944785,1,2505,0,46,163
0.2589928,0,2505,0,47,139
0.2347826,1,2505,0,47,115
0.2446043,0,2505,0,48,139
0.1381579,1,2505,0,48,152
0.25,0,2505,1,49,132
0.1825397,1,2505,1,49,126
0.1727273,0,2505,1,50,110
0.1666667,1,2505,1,50,120
0.17,0,2505,1,51,100
0.106383,1,2505,1,51,94
0.1981982,0,2505,1,52,111
0.1382979,1,2505,1,52,94
0.2156863,0,2505,1,53,102
0.1195652,1,2505,1,53,92
0.09375,0,2505,1,54,96
0.0638298,1,2505,1,54,94
0.2209302,0,2505,1,55,86
0.0357143,1,2505,1,55,84
0.056338,0,2505,1,56,71
0.0615385,1,2505,1,56,65
0.1489362,0,2505,1,57,94
0.0875,1,2505,1,57,80
0.4807692,0,2506,0,40,52
0.2926829,1,2506,0,40,41
0.40625,0,2506,0,41,64
0.46,1,2506,0,41,50
0.3387097,0,2506,0,42,62
0.4126984,1,2506,0,42,63
0.3508772,0,2506,0,43,57
0.2321429,1,2506,0,43,56
0.3055556,0,2506,0,44,72
0.3661972,1,2506,0,44,71
0.3857143,0,2506,0,45,70
0.3043478,1,2506,0,45,69
0.2758621,0,2506,0,46,58
0.1886792,1,2506,0,46,53
0.2739726,0,2506,0,47,73
0.0851064,1,2506,0,47,47
0.3225806,0,2506,0,48,62
0.2545455,1,2506,0,48,55
0.2708333,0,2506,0,49,48
0.2058824,1,2506,0,49,68
0.3508772,0,2506,0,50,57
0.1551724,1,2506,0,50,58
0.3392857,0,2506,0,51,56
0.1851852,1,2506,0,51,54
0.1636364,0,2506,0,52,55
0.2063492,1,2506,0,52,63
0.3157895,0,2506,1,53,57
0.1463415,1,2506,1,53,41
0.2307692,0,2506,1,54,52
0.0666667,1,2506,1,54,45
0.0408163,0,2506,1,55,49
0.0869565,1,2506,1,55,46
0.171875,0,2506,1,56,64
0.0526316,1,2506,1,56,57
0.12,0,2506,1,57,50
0.1153846,1,2506,1,57,52
0.4242424,0,2507,0,40,33
0.3055556,1,2507,0,40,36
0.4642857,0,2507,0,41,28
0.2857143,1,2507,0,41,35
0.2380952,0,2507,0,42,42
0.2142857,1,2507,0,42,28
0.3,0,2507,0,43,20
0.4545455,1,2507,0,43,22
0.2727273,0,2507,0,44,22
0.56,1,2507,0,44,25
0.2380952,0,2507,0,45,21
0,1,2507,0,45,10
0.2857143,0,2507,0,46,7
0.0769231,1,2507,0,46,13
0.3305785,0,2507,0,47,121
0.1967213,1,2507,0,47,122
0.2897196,0,2507,0,48,107
0.0840336,1,2507,0,48,119
0.2252252,0,2507,0,49,111
0.1932773,1,2507,0,49,119
0.1034483,0,2507,0,50,116
0.1363636,1,2507,0,50,88
0.2142857,0,2507,0,51,112
0.0454545,1,2507,0,51,110
0.1403509,0,2507,1,52,114
0.1376147,1,2507,1,52,109
0.0990099,0,2507,1,53,101
0.1559633,1,2507,1,53,109
0.1203704,0,2507,1,54,108
0.1481481,1,2507,1,54,108
0.1458333,0,2507,1,55,96
0.1,1,2507,1,55,90
0.1568628,0,2507,1,56,102
0.14,1,2507,1,56,100
0.127451,0,2507,1,57,102
0.0470588,1,2507,1,57,85
0.75,0,2508,0,40,4
0,1,2508,0,40,1
0,0,2508,0,42,2
0,0,2508,0,43,1
0,1,2508,0,43,4
0.6666667,0,2508,0,44,3
0.6666667,1,2508,0,44,3
0,0,2508,0,45,3
0,1,2508,0,45,2
0,0,2508,0,46,3
0,1,2508,0,46,1
0,1,2508,1,48,1
0,1,2508,1,51,1
0.5,0,2508,1,52,2
0.2647059,0,2509,0,40,34
0.4473684,1,2509,0,40,38
0.3,0,2509,0,41,30
0.2222222,1,2509,0,41,36
0.2413793,0,2509,0,42,29
0.32,1,2509,0,42,25
0.55,0,2509,0,43,40
0.1944444,1,2509,0,43,36
0.1875,0,2509,0,44,32
0.3529412,1,2509,0,44,34
0.3103448,0,2509,1,45,29
0.4545455,1,2509,1,45,22
0.25,0,2509,1,46,20
0.2222222,1,2509,1,46,18
0.212766,0,2509,1,47,47
0.2142857,1,2509,1,47,42
0.3061225,0,2509,1,48,49
0.24,1,2509,1,48,50
0.0606061,0,2509,1,49,33
0.0888889,1,2509,1,49,45
0.2926829,0,2509,1,50,41
0.1764706,1,2509,1,50,34
0.3061225,0,2509,1,51,49
0.0714286,1,2509,1,51,42
0.1142857,0,2509,1,52,35
0.3333333,1,2509,1,52,42
0.1176471,0,2509,1,53,34
0.0588235,1,2509,1,53,34
0.2682927,0,2509,1,54,41
0.037037,1,2509,1,54,27
0.1923077,0,2509,1,55,26
0.0769231,1,2509,1,55,39
0.1290323,0,2509,1,56,31
0.1621622,1,2509,1,56,37
0.1818182,0,2509,1,57,33
0.0967742,1,2509,1,57,31
0.5274726,0,2510,0,40,91
0.3170732,1,2510,0,40,82
0.5096154,0,2510,0,41,104
0.4056604,1,2510,0,41,106
0.4821429,0,2510,0,42,112
0.4141414,1,2510,0,42,99
0.3119266,0,2510,0,43,109
0.2477876,1,2510,0,43,113
0.3389831,0,2510,0,44,118
0.2372881,1,2510,0,44,118
0.3170732,0,2510,1,45,123
0.1894737,1,2510,1,45,95
0.3529412,0,2510,1,46,119
0.2291667,1,2510,1,46,96
0.3559322,0,2510,1,47,118
0.2177419,1,2510,1,47,124
0.2086957,0,2510,1,48,115
0.1652893,1,2510,1,48,121
0.2805755,0,2510,1,49,139
0.2093023,1,2510,1,49,129
0.2983871,0,2510,1,50,124
0.1359223,1,2510,1,50,103
0.2086957,0,2510,1,51,115
0.1428571,1,2510,1,51,98
0.1714286,0,2510,1,52,105
0.1397849,1,2510,1,52,93
0.2752294,0,2510,1,53,109
0.1290323,1,2510,1,53,93
0.0833333,0,2510,1,54,84
0.1392405,1,2510,1,54,79
0.1264368,0,2510,1,55,87
0.1710526,1,2510,1,55,76
0.1264368,0,2510,1,56,87
0.0625,1,2510,1,56,96
0.1012658,0,2510,1,57,79
0.0724638,1,2510,1,57,69
0.4495413,0,2511,1,40,109
0.3875,1,2511,1,40,80
0.4492754,0,2511,1,41,69
0.2857143,1,2511,1,41,70
0.3956044,0,2511,1,42,91
0.1944444,1,2511,1,42,72
0.4,0,2511,1,43,90
0.2038835,1,2511,1,43,103
0.3536585,0,2511,1,44,82
0.0350877,1,2511,1,44,57
0.3088235,0,2511,1,45,68
0.1948052,1,2511,1,45,77
0.2647059,0,2511,1,46,68
0.1551724,1,2511,1,46,58
0.2424242,0,2511,1,47,99
0.0851064,1,2511,1,47,94
0.2711864,0,2511,1,48,118
0.1111111,1,2511,1,48,90
0.2169811,0,2511,1,49,106
0.1827957,1,2511,1,49,93
0.1627907,0,2511,1,50,86
0.0666667,1,2511,1,50,60
0.1506849,0,2511,1,51,73
0.1204819,1,2511,1,51,83
0.1724138,0,2511,1,52,87
0.1896552,1,2511,1,52,58
0.119403,0,2511,1,53,67
0.1587302,1,2511,1,53,63
0.1785714,0,2511,1,54,56
0.1967213,1,2511,1,54,61
0.1111111,0,2511,1,55,63
0.0727273,1,2511,1,55,55
0.1525424,0,2511,1,56,59
0.0465116,1,2511,1,56,43
0.1086956,0,2511,1,57,46
0.12,1,2511,1,57,50
0.4047619,0,2512,0,40,42
0.1578947,1,2512,0,40,38
0.46,0,2512,1,41,50
0.2972973,1,2512,1,41,37
0.3125,0,2512,1,42,32
0.375,1,2512,1,42,32
0.0909091,0,2512,1,43,22
0,1,2512,1,43,18
0.64,0,2512,1,44,25
0.2173913,1,2512,1,44,23
0.4375,0,2512,1,45,16
0.4166667,1,2512,1,45,12
0.3333333,0,2512,1,46,12
0.2307692,1,2512,1,46,13
0.3387097,0,2512,1,47,62
0.1964286,1,2512,1,47,56
0.2631579,0,2512,1,48,57
0.0526316,1,2512,1,48,57
0.2156863,0,2512,1,49,51
0.2096774,1,2512,1,49,62
0.2051282,0,2512,1,50,39
0.0888889,1,2512,1,50,45
0.3469388,0,2512,1,51,49
0.2380952,1,2512,1,51,42
0.0930233,0,2512,1,52,43
0.125,1,2512,1,52,40
0.1276596,0,2512,1,53,47
0.2105263,1,2512,1,53,38
0.15,0,2512,1,54,40
0.2093023,1,2512,1,54,43
0.2195122,0,2512,1,55,41
0.1304348,1,2512,1,55,23
0.0967742,0,2512,1,56,31
0.0833333,1,2512,1,56,36
0.1212121,0,2512,1,57,33
0.2307692,1,2512,1,57,39
0.4068966,0,2513,0,40,145
0.1904762,1,2513,0,40,126
0.4610389,0,2513,0,41,154
0.2615385,1,2513,0,41,130
0.3695652,0,2513,0,42,138
0.2066116,1,2513,0,42,121
0.3636364,0,2513,0,43,165
0.1764706,1,2513,0,43,119
0.3311688,0,2513,0,44,154
0.2751678,1,2513,0,44,149
0.2205882,0,2513,0,45,136
0.2013889,1,2513,0,45,144
0.2985075,0,2513,0,46,134
0.1061947,1,2513,0,46,113
0.2785714,0,2513,1,47,140
0.1916667,1,2513,1,47,120
0.2539683,0,2513,1,48,126
0.1981982,1,2513,1,48,111
0.2580645,0,2513,1,49,124
0.1451613,1,2513,1,49,124
0.2571429,0,2513,1,50,105
0.0833333,1,2513,1,50,96
0.1983471,0,2513,1,51,121
0.1263158,1,2513,1,51,95
0.1818182,0,2513,1,52,99
0.0625,1,2513,1,52,96
0.2043011,0,2513,1,53,93
0.1149425,1,2513,1,53,87
0.18,0,2513,1,54,100
0.0326087,1,2513,1,54,92
0.2,0,2513,1,55,85
0.1111111,1,2513,1,55,99
0.1647059,0,2513,1,56,85
0.0543478,1,2513,1,56,92
0.1954023,0,2513,1,57,87
0.0744681,1,2513,1,57,94
0.3756614,0,2514,1,40,189
0.3426966,1,2514,1,40,178
0.4213198,0,2514,1,41,197
0.3178808,1,2514,1,41,151
0.3693694,0,2514,1,42,222
0.2338308,1,2514,1,42,201
0.3235294,0,2514,1,43,306
0.2412451,1,2514,1,43,257
0.360424,0,2514,1,44,283
0.1854545,1,2514,1,44,275
0.3006757,0,2514,1,45,296
0.2241993,1,2514,1,45,281
0.25,0,2514,1,46,268
0.1890909,1,2514,1,46,275
0.2258064,0,2514,1,47,186
0.191358,1,2514,1,47,162
0.2537313,0,2514,1,48,134
0.1741573,1,2514,1,48,178
0.2043796,0,2514,1,49,137
0.1828571,1,2514,1,49,175
0.3128834,0,2514,1,50,163
0.16,1,2514,1,50,150
0.1212121,0,2514,1,51,132
0.1526718,1,2514,1,51,131
0.1081081,0,2514,1,52,111
0.1025641,1,2514,1,52,117
0.2051282,0,2514,1,53,156
0.0753425,1,2514,1,53,146
0.1376812,0,2514,1,54,138
0.0894309,1,2514,1,54,123
0.1729323,0,2514,1,55,133
0.1470588,1,2514,1,55,136
0.1746032,0,2514,1,56,126
0.0933333,1,2514,1,56,150
0.1390729,0,2514,1,57,151
0.0762712,1,2514,1,57,118
0.5166667,0,2515,0,40,60
0.2459016,1,2515,0,40,61
0.5384616,0,2515,0,41,78
0.3454545,1,2515,0,41,55
0.2580645,0,2515,0,42,62
0.2676056,1,2515,0,42,71
0.4393939,0,2515,0,43,66
0.36,1,2515,0,43,50
0.2985075,0,2515,0,44,67
0.1509434,1,2515,0,44,53
0.2786885,0,2515,0,45,61
0.3272727,1,2515,0,45,55
0.2857143,0,2515,0,46,56
0.1142857,1,2515,0,46,35
0.4901961,0,2515,0,47,51
0.2040816,1,2515,0,47,49
0.220339,0,2515,0,48,59
0.2075472,1,2515,0,48,53
0.3469388,0,2515,0,49,49
0.1764706,1,2515,0,49,34
0.2115385,0,2515,1,50,52
0.2,1,2515,1,50,50
0.2,0,2515,1,51,45
0.047619,1,2515,1,51,42
0.1086956,0,2515,1,52,46
0.2765957,1,2515,1,52,47
0.1860465,0,2515,1,53,43
0.037037,1,2515,1,53,27
0.1470588,0,2515,1,54,34
0,1,2515,1,54,30
0.1142857,0,2515,1,55,35
0,1,2515,1,55,34
0.1153846,0,2515,1,56,26
0.1111111,1,2515,1,56,27
0.0625,0,2515,1,57,32
0.125,1,2515,1,57,32
0.75,0,2516,0,40,16
0,1,2516,0,40,3
0.25,0,2516,0,41,8
0,1,2516,0,41,1
0.6666667,0,2516,0,42,12
0.4,1,2516,0,42,5
0.2105263,0,2516,0,43,19
0,1,2516,0,43,5
0.3636364,0,2516,0,44,11
0,1,2516,0,44,11
0.3636364,0,2516,0,45,22
0.1428571,1,2516,0,45,7
0.4,0,2516,0,46,15
0,1,2516,0,46,5
0.5263158,0,2516,0,47,38
0,1,2516,0,47,14
0.4848485,0,2516,0,48,33
0,1,2516,0,48,23
0.2692308,0,2516,0,49,26
0.1904762,1,2516,0,49,21
0.2058824,0,2516,1,50,34
0,1,2516,1,50,28
0,0,2516,1,51,23
0,1,2516,1,51,23
0.0526316,0,2516,1,52,38
0.1875,1,2516,1,52,32
0.1851852,0,2516,1,53,27
0,1,2516,1,53,18
0.25,0,2516,1,54,28
0.1176471,1,2516,1,54,17
0.1666667,0,2516,1,55,24
0.0555556,1,2516,1,55,18
0.2727273,0,2516,1,56,22
0,1,2516,1,56,17
0.3157895,0,2516,1,57,19
0.1,1,2516,1,57,10
0.4545455,0,2517,1,40,33
0.2413793,1,2517,1,40,29
0.3666667,0,2517,1,41,30
0.2758621,1,2517,1,41,29
0.3333333,0,2517,1,42,27
0.1666667,1,2517,1,42,18
0.5,0,2517,1,43,16
0.2777778,1,2517,1,43,36
0.6,0,2517,1,44,25
0.173913,1,2517,1,44,23
0.1666667,0,2517,1,45,12
0.2352941,1,2517,1,45,17
0.4444444,0,2517,1,46,18
0,1,2517,1,46,7
0.3225806,0,2517,1,47,31
0.2,1,2517,1,47,30
0.2244898,0,2517,1,48,49
0.1904762,1,2517,1,48,42
0.3409091,0,2517,1,49,44
0.0571429,1,2517,1,49,35
0.2413793,0,2517,1,50,29
0.1276596,1,2517,1,50,47
0.3636364,0,2517,1,51,33
0.1481481,1,2517,1,51,27
0.1372549,0,2517,1,52,51
0.1764706,1,2517,1,52,17
0.1666667,0,2517,1,53,30
0.1111111,1,2517,1,53,27
0.1818182,0,2517,1,54,33
0,1,2517,1,54,20
0.4,0,2517,1,55,20
0.1842105,1,2517,1,55,38
0.030303,0,2517,1,56,33
0.0769231,1,2517,1,56,13
0.2272727,0,2517,1,57,22
0,1,2517,1,57,21
0.4016393,0,2518,0,40,122
0.2926829,1,2518,0,40,82
0.3773585,0,2518,0,41,106
0.2826087,1,2518,0,41,92
0.3636364,0,2518,0,42,110
0.3516484,1,2518,0,42,91
0.3785714,0,2518,0,43,140
0.3064516,1,2518,0,43,124
0.2824427,0,2518,0,44,131
0.2575758,1,2518,0,44,132
0.3664596,0,2518,0,45,161
0.1962617,1,2518,0,45,107
0.3202614,0,2518,0,46,153
0.1818182,1,2518,0,46,132
0.2881356,0,2518,0,47,118
0.1018519,1,2518,0,47,108
0.351145,0,2518,1,48,131
0.1904762,1,2518,1,48,126
0.1865672,0,2518,1,49,134
0.1792453,1,2518,1,49,106
0.2523364,0,2518,1,50,107
0.1308411,1,2518,1,50,107
0.2056075,0,2518,1,51,107
0.1441441,1,2518,1,51,111
0.2612613,0,2518,1,52,111
0.1809524,1,2518,1,52,105
0.1041667,0,2518,1,53,96
0.2,1,2518,1,53,85
0.1578947,0,2518,1,54,95
0.0864198,1,2518,1,54,81
0.0989011,0,2518,1,55,91
0.011236,1,2518,1,55,89
0.1506849,0,2518,1,56,73
0.1084337,1,2518,1,56,83
0.1566265,0,2518,1,57,83
0.0958904,1,2518,1,57,73
0.3823529,0,2519,0,40,68
0.2702703,1,2519,0,40,37
0.4642857,0,2519,0,41,56
0.3035714,1,2519,0,41,56
0.5,0,2519,0,42,66
0.25,1,2519,0,42,52
0.3888889,0,2519,0,43,54
0.2711864,1,2519,0,43,59
0.4375,0,2519,0,44,64
0.2264151,1,2519,0,44,53
0.4464286,0,2519,0,45,56
0.122449,1,2519,0,45,49
0.4594595,0,2519,0,46,74
0.2166667,1,2519,0,46,60
0.3506494,0,2519,0,47,77
0.1290323,1,2519,0,47,62
0.2898551,0,2519,0,48,69
0.1692308,1,2519,0,48,65
0.2539683,0,2519,0,49,63
0.1111111,1,2519,0,49,54
0.2658228,0,2519,1,50,79
0.0961538,1,2519,1,50,52
0.2884615,0,2519,1,51,52
0.1129032,1,2519,1,51,62
0.1333333,0,2519,1,52,45
0.1071429,1,2519,1,52,56
0.1875,0,2519,1,53,48
0.06,1,2519,1,53,50
0.15,0,2519,1,54,60
0.0740741,1,2519,1,54,54
0.1458333,0,2519,1,55,48
0.1463415,1,2519,1,55,41
0.0434783,0,2519,1,56,46
0.0444444,1,2519,1,56,45
0.0434783,0,2519,1,57,46
0.0540541,1,2519,1,57,37
0.4285714,0,2520,0,40,28
0.3333333,1,2520,0,40,24
0.375,0,2520,0,41,40
0.125,1,2520,0,41,32
0.1904762,0,2520,0,42,21
0.1785714,1,2520,0,42,28
0.3548387,0,2520,0,43,31
0.2692308,1,2520,0,43,26
0.1111111,0,2520,0,44,18
0.3181818,1,2520,0,44,22
0.2439024,0,2520,0,45,41
0.2,1,2520,0,45,25
0.1724138,0,2520,0,46,29
0.1290323,1,2520,0,46,31
0.0571429,0,2520,1,47,35
0.125,1,2520,1,47,32
0.4166667,0,2520,1,48,36
0.1052632,1,2520,1,48,38
0.025641,0,2520,1,49,39
0,1,2520,1,49,28
0.0571429,0,2520,1,50,35
0,1,2520,1,50,28
0.08,0,2520,1,51,25
0.1935484,1,2520,1,51,31
0.1818182,0,2520,1,52,22
0.1034483,1,2520,1,52,29
0.2857143,0,2520,1,53,28
0.1,1,2520,1,53,20
0.1785714,0,2520,1,54,28
0.0833333,1,2520,1,54,24
0.0740741,0,2520,1,55,27
0.2222222,1,2520,1,55,18
0.0952381,0,2520,1,56,21
0.1904762,1,2520,1,56,21
0.15,0,2520,1,57,20
0.1052632,1,2520,1,57,19
0.4553571,0,2521,0,40,112
0.2545455,1,2521,0,40,110
0.4076923,0,2521,0,41,130
0.3692308,1,2521,0,41,130
0.4397163,0,2521,0,42,141
0.3030303,1,2521,0,42,132
0.36,0,2521,0,43,125
0.32,1,2521,0,43,125
0.3902439,0,2521,0,44,123
0.2212389,1,2521,0,44,113
0.3430657,0,2521,0,45,137
0.1826087,1,2521,0,45,115
0.3550725,0,2521,0,46,138
0.2564103,1,2521,0,46,117
0.2792793,0,2521,0,47,111
0.1789474,1,2521,0,47,95
0.2374101,0,2521,0,48,139
0.1485149,1,2521,0,48,101
0.21,0,2521,1,49,100
0.184466,1,2521,1,49,103
0.2477876,0,2521,1,50,113
0.1574074,1,2521,1,50,108
0.2417582,0,2521,1,51,91
0.1348315,1,2521,1,51,89
0.1818182,0,2521,1,52,99
0.2588235,1,2521,1,52,85
0.1794872,0,2521,1,53,78
0.1666667,1,2521,1,53,78
0.1142857,0,2521,1,54,70
0.0645161,1,2521,1,54,62
0.1724138,0,2521,1,55,87
0.031746,1,2521,1,55,63
0.1527778,0,2521,1,56,72
0.0634921,1,2521,1,56,63
0.125,0,2521,1,57,88
0.1466667,1,2521,1,57,75
0.5806451,0,2522,0,40,31
0.1666667,1,2522,0,40,18
0.34375,0,2522,0,41,32
0.16,1,2522,0,41,25
0.2857143,0,2522,0,42,21
0.1851852,1,2522,0,42,27
0.5416667,0,2522,0,43,24
0.125,1,2522,0,43,24
0.4642857,0,2522,0,44,28
0.34375,1,2522,0,44,32
0.52,0,2522,0,45,25
0.16,1,2522,0,45,25
0.1875,0,2522,0,46,16
0.1851852,1,2522,0,46,27
0.12,0,2522,0,47,25
0.1,1,2522,0,47,20
0.2727273,0,2522,0,48,44
